exp,exp_no,phyto,source,tp,datetime,date,time,plot_date,plot_datetime,mean_Fo,sd_Fo,mean_Fm,sd_Fm,mean_Fv,sd_Fv,mean_Fv_Fm,sd_Fv_Fm,mean_Fv_Fo,sd_Fv_Fo,mean_cells,sd_cells,mean_grn,sd_grn,mean_yel,sd_yel,mean_red,sd_red,mean_fsc,sd_fsc,mean_ssc,sd_ssc,poc_culture,sd_poc_culture,pon_culture,sd_pon_culture,poc_optics,sd_poc_optics,pon_optics,sd_pon_optics,mean_cn,sd_cn,wl,mean_cp,sd_cp,mean_ap,sd_ap,mean_bp,sd_bp,mean_abs_line_height,sd_abs_line_height,mean_chl_line_height,sd_chl_line_height
OL22-2,1,italic('O. lucimarinus'),Optics,12,2022-12-01T11:00:00Z,2022-12-01,11:00:00,2022-11-28,2022-11-28T11:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605273.3333333334,161302.8891041116,0.7411339980997947,0.00286591788679529,0.6459151252246573,0.00446137339242414,1.4878027177941209,0.00816838277397142,1.1638156911823627,0.02109050775744501,1.697985694665599,0.02259298629854519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744.2,0.27703639666803964,0.03948460932955274,-1.5604240331543165e-4,6.275983472536351e-5,0.2771924390713551,0.03954133008362352,0.02823793013119269,0.00196462896582854,2.8741378665137636,0.14033064041632518
OL22-2,1,italic('O. lucimarinus'),Optics,12,2022-12-01T11:00:00Z,2022-12-01,11:00:00,2022-11-28,2022-11-28T11:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605273.3333333334,161302.8891041116,0.7411339980997947,0.00286591788679529,0.6459151252246573,0.00446137339242414,1.4878027177941209,0.00816838277397142,1.1638156911823627,0.02109050775744501,1.697985694665599,0.02259298629854519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746.7,0.2730499342837203,0.03938127019738988,-4.1043394387248666e-4,2.451686203573783e-4,0.27346036822759284,0.03958363568902434,0.02823793013119269,0.00196462896582854,2.8741378665137636,0.14033064041632518
OL22-2,1,italic('O. lucimarinus'),Optics,12,2022-12-01T11:00:00Z,2022-12-01,11:00:00,2022-11-28,2022-11-28T11:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605273.3333333334,161302.8891041116,0.7411339980997947,0.00286591788679529,0.6459151252246573,0.00446137339242414,1.4878027177941209,0.00816838277397142,1.1638156911823627,0.02109050775744501,1.697985694665599,0.02259298629854519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749.4,0.2686872640549983,0.0388780710163813,-3.8177362999615e-4,1.78399374409608e-4,0.26906903768499446,0.03896869672927319,0.02823793013119269,0.00196462896582854,2.8741378665137636,0.14033064041632518
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,400,0.5138817075318733,0.01929223219757905,0.03288286345282763,0.00416181918500927,0.4809988440790457,0.0161399029132464,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,404.6,0.5089761387818733,0.01986031941531255,0.03978842760156833,0.00264854146603039,0.469187711180305,0.01730954687248178,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,408.7,0.5045834195833333,0.01837167372888043,0.04698751901542733,0.00332053329077705,0.457595900567906,0.01542140805851101,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,412.5,0.5016190438621334,0.02022045509598306,0.05353909798548167,0.00367999760365531,0.4480799458766518,0.01666999196207695,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,416.9,0.4998776833333333,0.0198525974740848,0.05993031839384133,0.0037568065893527,0.439947364939492,0.01609583668200816,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,421.4,0.4989319875,0.01851578185345676,0.06648361471052466,0.00337863013410615,0.43244837278947534,0.01523150226809803,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,426.5,0.4975414825,0.01959165197207995,0.07291869334380467,0.00333735374247798,0.4246227891561953,0.01626948438638685,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,430.9,0.4988772666666667,0.01916663399131499,0.07809300752537134,0.00279545007207677,0.42078425914129536,0.01639637861526691,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,435.5,0.5007833220833333,0.02020084122327979,0.08162425210097533,0.00339668536313428,0.419159069982358,0.01683639219515142,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,439.8,0.5017296825,0.0188476973942893,0.081275952750901,0.00369207858191876,0.420453729749099,0.01515827523415683,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,444.8,0.4998965233333333,0.019824022759683112,0.07837585679681934,0.0031215545004513,0.421520666536514,0.0167091685347884,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,449.9,0.4930137645833333,0.01923746793554277,0.07246102241834933,0.0036686477661001,0.420552742164984,0.0155890600898464,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,455,0.48396970375,0.01886073123996586,0.06729911683865,0.00292852224706551,0.41667058691135,0.01614103053300542,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,459.4,0.47441480291666666,0.01871509377146844,0.06485056507183899,0.00313841091154273,0.4095642378448277,0.0155880594500467,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,463.8,0.46637126208333335,0.01868355448386512,0.06342476087108767,0.00365465044159281,0.4029465012122457,0.01503761007149467,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,468.7,0.4604886066666667,0.01904468766883119,0.063340316329684,0.00301738757521848,0.3971482903369827,0.01603297215923919,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,470,0.4593130444654088,0.01901556452453748,0.0632092555721797,0.00294597446164433,0.3961037888932291,0.0160697382032936,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,474,0.45569593,0.01892721725521479,0.06280599170293567,0.00276518930120823,0.3928899382970644,0.01619756541578722,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,479.2,0.45166709791666665,0.01859975619278402,0.06127541973967366,0.00347334175238839,0.390391678176993,0.01516383641253062,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,484.1,0.44721340458333336,0.0186482529867152,0.05778001813871933,0.00248397595918169,0.38943338644461406,0.01618435821429721,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,489.2,0.4407363983333333,0.01854784163276851,0.05169951121485133,0.00312029029224488,0.38903688711848194,0.01543224191257208,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,493.9,0.43130157625,0.01858702470463463,0.043677338270585,0.0027591733482165,0.38762423797941503,0.01584598766701484,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,498.9,0.4190997112499999,0.01785445697004819,0.03543203498485466,0.00246265221927557,0.3836676762651453,0.01539190300926561,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,503.8,0.40611886166666666,0.01817451358233373,0.0285998905884114,0.00232392776271581,0.37751897107825527,0.01585267023794421,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,508.7,0.39411485753187336,0.01775787274931146,0.02313648128284987,0.00207193894000257,0.37097837624902347,0.01569955564149404,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,514,0.38253008419854,0.01774716951134078,0.0183581480029788,0.00192249586819354,0.3641719361955612,0.01584226311727013,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,519.7,0.37088027711520666,0.01751469498415189,0.0141983233849974,0.00177161479917243,0.3566819537302093,0.01574318341814258,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,524.8,0.3598493462818733,0.0173377881543596,0.010588998417188831,0.0015696656023093,0.3492603478646845,0.01577358489711318,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,529.9,0.34925128208333334,0.01743588046094701,0.00749897043270973,0.00139212287267832,0.3417523116506236,0.01606152066742983,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,532,0.3449079032801418,0.01727187882291199,0.00642718422976746,0.00135634472976896,0.33848071905037436,0.0159227874998648,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,534.6,0.33953038666666663,0.01706901157154713,0.00510021083564846,0.00131729828577745,0.3344301758310182,0.01575229851012168,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
OL22-3,2,italic('O. lucimarinus'),Optics,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572281.6666666666,190650.78031136756,0.7502482793332945,0.00737736251016412,0.6425705558605849,0.00804562103766459,1.51935591190039,0.01599079091496306,1.0747736947180169,0.0657756326063199,1.6361483246792998,0.02239948421224326,10850.759012539187,1011.306447930046,2160.4622518286315,157.32364493544696,108.50759012539187,10.11306447930046,21.604622518286316,1.5732364493544697,5.890067164937109,0.8323380256584955,539.6,0.33015164125,0.01719525912021903,0.00316166829348714,0.00110229337419794,0.3269899729565129,0.01609697921324704,0.02702764633158081,4.2136793991169185e-4,2.7876890236843432,0.03009770999369206
